SEQN,RIAGENDR,RIDAGEYR,RIDRETH3,RIDRETH1,RIDEXPRG,DMDEDUC2,DMDMARTZ,DMDBORN4,INDFMPIR,WTMECPRP,WTINTPRP,SDMVPSU,SDMVSTRA,gender,ethnicity,education,marital_status,pregnancy_status,country_of_birth
114312,2.0,33.0,1.0,1.0,2.0,1.0,1.0,2.0,1.99,22684.148274,20916.118289,1.0,151.0,Female,Mexican American,Less than 9th grade,Married / Living with partner,Not pregnant,Born in Mexico
114314,2.0,21.0,1.0,1.0,2.0,3.0,1.0,2.0,1.11,44700.522041,40097.94258,2.0,161.0,Female,Mexican American,High school / GED,Married / Living with partner,Not pregnant,Born in Mexico
114319,2.0,19.0,2.0,2.0,,,,2.0,3.3,10792.158114,10418.362529,2.0,167.0,Female,Other Hispanic,,,,Born in Mexico
114320,2.0,55.0,3.0,3.0,,3.0,2.0,1.0,2.36,135529.244485,121785.350109,2.0,149.0,Female,Non-Hispanic White,High school / GED,Widowed / Divorced / Separated,,Born in 50 US states or DC
114322,1.0,24.0,3.0,3.0,,2.0,1.0,1.0,,5.397605346934028e-79,37512.044164,2.0,158.0,Male,Non-Hispanic White,9-11th grade,Married / Living with partner,,Born in 50 US states or DC
114327,2.0,39.0,3.0,3.0,2.0,5.0,1.0,1.0,,34322.144372,33315.016549,2.0,156.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114329,1.0,28.0,1.0,1.0,,4.0,3.0,2.0,3.29,26247.65549,23495.809664,1.0,170.0,Male,Mexican American,Some college / AA,Never married,,Born in Mexico
114330,2.0,30.0,7.0,5.0,3.0,5.0,3.0,1.0,5.0,5.397605346934028e-79,9412.494606,2.0,171.0,Female,Other/Multiracial,College graduate or above,Never married,Cannot determine,Born in 50 US states or DC
114331,2.0,63.0,6.0,5.0,,5.0,1.0,2.0,5.0,11606.204904,10779.058944,1.0,162.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,,Born in Mexico
114333,2.0,21.0,3.0,3.0,2.0,4.0,1.0,1.0,0.87,28489.925008,26540.15535,1.0,171.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114334,2.0,51.0,3.0,3.0,,3.0,2.0,1.0,1.0,23264.735102,22603.774737,1.0,162.0,Female,Non-Hispanic White,High school / GED,Widowed / Divorced / Separated,,Born in 50 US states or DC
114335,1.0,46.0,6.0,5.0,,2.0,3.0,2.0,1.66,5.397605346934028e-79,9601.489976,2.0,171.0,Male,Non-Hispanic Asian,9-11th grade,Never married,,Born in Mexico
114336,1.0,43.0,4.0,4.0,,4.0,3.0,1.0,4.0,9508.926419,9260.364285,1.0,161.0,Male,Non-Hispanic Black,Some college / AA,Never married,,Born in 50 US states or DC
114337,2.0,62.0,4.0,4.0,,3.0,2.0,1.0,0.91,10056.796606,9553.343789,1.0,163.0,Female,Non-Hispanic Black,High school / GED,Widowed / Divorced / Separated,,Born in 50 US states or DC
114338,2.0,40.0,3.0,3.0,2.0,3.0,1.0,1.0,2.09,61661.513642,57038.89017,2.0,159.0,Female,Non-Hispanic White,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114339,1.0,33.0,4.0,4.0,,3.0,3.0,1.0,1.18,9632.51919,9079.317574,1.0,167.0,Male,Non-Hispanic Black,High school / GED,Never married,,Born in 50 US states or DC
114340,1.0,30.0,2.0,2.0,,3.0,1.0,1.0,3.32,49542.58338,45398.548317,2.0,154.0,Male,Other Hispanic,High school / GED,Married / Living with partner,,Born in 50 US states or DC
114342,2.0,23.0,3.0,3.0,2.0,3.0,1.0,1.0,4.97,98513.585387,88015.82451,2.0,160.0,Female,Non-Hispanic White,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114343,1.0,18.0,3.0,3.0,,,,1.0,1.06,16327.666626,16403.421103,2.0,158.0,Male,Non-Hispanic White,,,,Born in 50 US states or DC
114345,2.0,37.0,1.0,1.0,2.0,3.0,1.0,2.0,4.14,30143.760876,27449.266815,1.0,168.0,Female,Mexican American,High school / GED,Married / Living with partner,Not pregnant,Born in Mexico
114347,1.0,65.0,3.0,3.0,,5.0,1.0,1.0,,5.397605346934028e-79,22824.131319,2.0,149.0,Male,Non-Hispanic White,College graduate or above,Married / Living with partner,,Born in 50 US states or DC
114349,2.0,63.0,4.0,4.0,,3.0,2.0,2.0,0.9,11866.701993,11310.324665,1.0,164.0,Female,Non-Hispanic Black,High school / GED,Widowed / Divorced / Separated,,Born in Mexico
114352,2.0,55.0,6.0,5.0,,5.0,1.0,2.0,3.08,12526.509314,12058.296329,1.0,164.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,,Born in Mexico
114353,1.0,59.0,3.0,3.0,,5.0,2.0,1.0,5.0,46734.361228,41808.740562,2.0,151.0,Male,Non-Hispanic White,College graduate or above,Widowed / Divorced / Separated,,Born in 50 US states or DC
114354,1.0,37.0,2.0,2.0,,5.0,1.0,2.0,2.28,20864.756601,20119.736676,1.0,167.0,Male,Other Hispanic,College graduate or above,Married / Living with partner,,Born in Mexico
114355,2.0,42.0,4.0,4.0,2.0,5.0,1.0,1.0,5.0,22023.957312,20136.158752,2.0,153.0,Female,Non-Hispanic Black,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114356,1.0,23.0,2.0,2.0,,4.0,1.0,2.0,0.96,5.397605346934028e-79,7368.378687,2.0,156.0,Male,Other Hispanic,Some college / AA,Married / Living with partner,,Born in Mexico
114360,2.0,28.0,3.0,3.0,2.0,3.0,3.0,1.0,5.0,160049.545094,149514.465309,2.0,149.0,Female,Non-Hispanic White,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
114361,1.0,21.0,6.0,5.0,,3.0,3.0,1.0,1.36,51415.38878,44742.316304,2.0,162.0,Male,Non-Hispanic Asian,High school / GED,Never married,,Born in 50 US states or DC
114367,2.0,54.0,6.0,5.0,,5.0,1.0,2.0,4.66,4016.641096,3576.761396,2.0,156.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,,Born in Mexico
114369,2.0,56.0,6.0,5.0,,5.0,2.0,2.0,2.11,14047.00262,12840.948012,2.0,153.0,Female,Non-Hispanic Asian,College graduate or above,Widowed / Divorced / Separated,,Born in Mexico
114372,1.0,45.0,3.0,3.0,,1.0,1.0,1.0,0.75,21749.583502,20855.279853,1.0,157.0,Male,Non-Hispanic White,Less than 9th grade,Married / Living with partner,,Born in 50 US states or DC
114374,1.0,25.0,3.0,3.0,,3.0,1.0,1.0,3.31,121314.532282,106978.187778,2.0,169.0,Male,Non-Hispanic White,High school / GED,Married / Living with partner,,Born in 50 US states or DC
114375,2.0,31.0,7.0,5.0,2.0,4.0,3.0,1.0,1.0,11599.127238,11052.045139,1.0,168.0,Female,Other/Multiracial,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
114376,1.0,33.0,3.0,3.0,,5.0,3.0,1.0,3.84,39177.10573,35582.725671,1.0,171.0,Male,Non-Hispanic White,College graduate or above,Never married,,Born in 50 US states or DC
114377,2.0,41.0,1.0,1.0,2.0,3.0,1.0,2.0,0.96,16884.223073,16283.733562,2.0,155.0,Female,Mexican American,High school / GED,Married / Living with partner,Not pregnant,Born in Mexico
114379,1.0,33.0,3.0,3.0,,5.0,1.0,1.0,,69077.737694,60605.2353,2.0,168.0,Male,Non-Hispanic White,College graduate or above,Married / Living with partner,,Born in 50 US states or DC
114380,1.0,47.0,3.0,3.0,,4.0,3.0,1.0,1.23,15898.110641,15189.385796,2.0,158.0,Male,Non-Hispanic White,Some college / AA,Never married,,Born in 50 US states or DC
114385,2.0,23.0,6.0,5.0,2.0,5.0,3.0,2.0,,14740.208377,14011.44658,2.0,154.0,Female,Non-Hispanic Asian,College graduate or above,Never married,Not pregnant,Born in Mexico
114387,2.0,30.0,3.0,3.0,2.0,4.0,3.0,1.0,0.15,29081.819804,29721.82116,1.0,157.0,Female,Non-Hispanic White,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
114388,2.0,52.0,2.0,2.0,,5.0,1.0,2.0,2.04,22589.481847,23152.90479,1.0,151.0,Female,Other Hispanic,College graduate or above,Married / Living with partner,,Born in Mexico
114389,1.0,63.0,3.0,3.0,,4.0,1.0,1.0,4.86,91018.05935,88024.72232,2.0,153.0,Male,Non-Hispanic White,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
114390,2.0,62.0,1.0,1.0,,1.0,1.0,2.0,,5.397605346934028e-79,12197.232144,1.0,168.0,Female,Mexican American,Less than 9th grade,Married / Living with partner,,Born in Mexico
114391,1.0,47.0,1.0,1.0,,4.0,1.0,1.0,2.72,17984.894991,17897.63989,2.0,159.0,Male,Mexican American,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
114392,2.0,50.0,3.0,3.0,,5.0,1.0,1.0,5.0,5.397605346934028e-79,39889.286238,2.0,171.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,,Born in 50 US states or DC
114393,1.0,23.0,3.0,3.0,,4.0,3.0,1.0,5.397605346934028e-79,20120.592016,16657.03609,2.0,167.0,Male,Non-Hispanic White,Some college / AA,Never married,,Born in 50 US states or DC
114396,1.0,18.0,3.0,3.0,,,,1.0,,8274.583062,8146.140397,2.0,156.0,Male,Non-Hispanic White,,,,Born in 50 US states or DC
114403,2.0,54.0,4.0,4.0,,3.0,2.0,1.0,5.397605346934028e-79,21632.689259,20037.594144,1.0,151.0,Female,Non-Hispanic Black,High school / GED,Widowed / Divorced / Separated,,Born in 50 US states or DC
114404,1.0,60.0,4.0,4.0,,4.0,1.0,1.0,5.0,6129.996291,5509.148696,1.0,149.0,Male,Non-Hispanic Black,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
114405,2.0,36.0,1.0,1.0,2.0,5.0,3.0,1.0,5.0,21893.052122,21657.783651,2.0,154.0,Female,Mexican American,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
114406,2.0,60.0,1.0,1.0,,1.0,1.0,2.0,5.0,8080.124065,7623.814354,2.0,161.0,Female,Mexican American,Less than 9th grade,Married / Living with partner,,Born in Mexico
114409,2.0,50.0,6.0,5.0,,5.0,1.0,2.0,,27540.664911,23937.482222,2.0,153.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,,Born in Mexico
114412,2.0,45.0,1.0,1.0,,2.0,1.0,2.0,1.24,11056.603721,10347.945721,1.0,160.0,Female,Mexican American,9-11th grade,Married / Living with partner,,Born in Mexico
114413,2.0,59.0,3.0,3.0,,3.0,3.0,1.0,0.72,29580.12201,26425.065667,1.0,149.0,Female,Non-Hispanic White,High school / GED,Never married,,Born in 50 US states or DC
114415,1.0,36.0,1.0,1.0,,3.0,1.0,1.0,4.4,16512.533674,14961.641131,2.0,156.0,Male,Mexican American,High school / GED,Married / Living with partner,,Born in 50 US states or DC
114417,1.0,42.0,4.0,4.0,,4.0,1.0,1.0,5.0,8073.152273,7580.175952,2.0,150.0,Male,Non-Hispanic Black,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
114419,1.0,47.0,2.0,2.0,,3.0,1.0,1.0,0.45,18763.029355,16909.182734,1.0,149.0,Male,Other Hispanic,High school / GED,Married / Living with partner,,Born in 50 US states or DC
114422,2.0,38.0,1.0,1.0,2.0,4.0,3.0,1.0,1.27,16360.038216,16199.1317,2.0,159.0,Female,Mexican American,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
114423,2.0,63.0,6.0,5.0,,5.0,1.0,2.0,5.0,10012.136566,9158.796411,1.0,153.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,,Born in Mexico
114425,2.0,43.0,2.0,2.0,2.0,4.0,1.0,2.0,2.3,20099.469405,19172.224182,1.0,156.0,Female,Other Hispanic,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
114427,2.0,48.0,4.0,4.0,,3.0,3.0,1.0,1.17,16960.283928,15709.710514,1.0,151.0,Female,Non-Hispanic Black,High school / GED,Never married,,Born in 50 US states or DC
114428,1.0,42.0,7.0,5.0,,4.0,1.0,1.0,5.0,5.397605346934028e-79,25241.163351,2.0,168.0,Male,Other/Multiracial,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
114430,2.0,36.0,3.0,3.0,2.0,5.0,1.0,1.0,5.0,68848.469414,67167.354768,2.0,166.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114431,2.0,55.0,6.0,5.0,,5.0,2.0,2.0,,19463.051143,17929.81551,1.0,166.0,Female,Non-Hispanic Asian,College graduate or above,Widowed / Divorced / Separated,,Born in Mexico
114434,2.0,54.0,4.0,4.0,,4.0,3.0,1.0,5.397605346934028e-79,6907.204522,6442.42011,2.0,163.0,Female,Non-Hispanic Black,Some college / AA,Never married,,Born in 50 US states or DC
114437,2.0,18.0,3.0,3.0,,,,1.0,0.06,12591.177356,11783.019511,2.0,167.0,Female,Non-Hispanic White,,,,Born in 50 US states or DC
114438,1.0,48.0,6.0,5.0,,5.0,1.0,2.0,5.0,5481.231216,4930.57848,2.0,171.0,Male,Non-Hispanic Asian,College graduate or above,Married / Living with partner,,Born in Mexico
114446,1.0,49.0,3.0,3.0,,5.0,1.0,1.0,5.0,70769.728305,70129.663087,2.0,165.0,Male,Non-Hispanic White,College graduate or above,Married / Living with partner,,Born in 50 US states or DC
114448,2.0,40.0,3.0,3.0,2.0,5.0,1.0,1.0,3.73,67300.73632,58791.180996,1.0,149.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114449,2.0,48.0,7.0,5.0,,5.0,1.0,1.0,5.0,149303.621748,132228.690848,1.0,157.0,Female,Other/Multiracial,College graduate or above,Married / Living with partner,,Born in 50 US states or DC
114450,1.0,65.0,3.0,3.0,,3.0,1.0,1.0,2.33,14806.379662,14095.894532,1.0,158.0,Male,Non-Hispanic White,High school / GED,Married / Living with partner,,Born in 50 US states or DC
114452,2.0,52.0,6.0,5.0,,1.0,1.0,2.0,4.17,14090.09135,13605.619941,1.0,154.0,Female,Non-Hispanic Asian,Less than 9th grade,Married / Living with partner,,Born in Mexico
114453,2.0,39.0,4.0,4.0,2.0,4.0,1.0,1.0,0.95,9232.504708,8580.708554,2.0,171.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114456,1.0,65.0,6.0,5.0,,2.0,1.0,2.0,,7847.977175,7338.494328,1.0,149.0,Male,Non-Hispanic Asian,9-11th grade,Married / Living with partner,,Born in Mexico
114457,2.0,31.0,6.0,5.0,3.0,5.0,3.0,2.0,0.82,5.397605346934028e-79,13180.602008,1.0,170.0,Female,Non-Hispanic Asian,College graduate or above,Never married,Cannot determine,Born in Mexico
114458,1.0,45.0,6.0,5.0,,5.0,1.0,2.0,1.38,12597.413475,11583.108222,1.0,160.0,Male,Non-Hispanic Asian,College graduate or above,Married / Living with partner,,Born in Mexico
114463,1.0,19.0,3.0,3.0,,,,1.0,2.47,10970.950871,11011.231473,2.0,158.0,Male,Non-Hispanic White,,,,Born in 50 US states or DC
114466,2.0,27.0,2.0,2.0,2.0,5.0,3.0,1.0,4.08,66808.453805,65629.988311,2.0,153.0,Female,Other Hispanic,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
114467,1.0,52.0,1.0,1.0,,2.0,1.0,1.0,0.02,21606.559686,20340.918143,1.0,149.0,Male,Mexican American,9-11th grade,Married / Living with partner,,Born in 50 US states or DC
114470,1.0,31.0,6.0,5.0,,5.0,1.0,2.0,,24286.001446,22460.266437,1.0,169.0,Male,Non-Hispanic Asian,College graduate or above,Married / Living with partner,,Born in Mexico
114472,1.0,29.0,4.0,4.0,,3.0,1.0,1.0,1.62,14634.047744,13766.008261,2.0,170.0,Male,Non-Hispanic Black,High school / GED,Married / Living with partner,,Born in 50 US states or DC
114475,1.0,60.0,3.0,3.0,,4.0,2.0,1.0,5.397605346934028e-79,8532.891104,7406.268393,2.0,163.0,Male,Non-Hispanic White,Some college / AA,Widowed / Divorced / Separated,,Born in 50 US states or DC
114477,2.0,22.0,3.0,3.0,2.0,4.0,1.0,1.0,1.36,42303.965868,39821.904866,2.0,152.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114478,2.0,30.0,1.0,1.0,2.0,4.0,1.0,1.0,2.11,12915.767962,12089.887364,2.0,152.0,Female,Mexican American,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114480,2.0,52.0,4.0,4.0,,3.0,1.0,1.0,1.72,23455.205289,20923.738355,2.0,160.0,Female,Non-Hispanic Black,High school / GED,Married / Living with partner,,Born in 50 US states or DC
114481,1.0,50.0,3.0,3.0,,4.0,2.0,1.0,2.03,13744.27736,13248.426967,1.0,162.0,Male,Non-Hispanic White,Some college / AA,Widowed / Divorced / Separated,,Born in 50 US states or DC
114487,1.0,55.0,2.0,2.0,,4.0,1.0,2.0,3.59,12207.749891,12062.441966,1.0,170.0,Male,Other Hispanic,Some college / AA,Married / Living with partner,,Born in Mexico
114488,2.0,24.0,3.0,3.0,3.0,4.0,2.0,1.0,0.3,5.397605346934028e-79,18472.979592,2.0,156.0,Female,Non-Hispanic White,Some college / AA,Widowed / Divorced / Separated,Cannot determine,Born in 50 US states or DC
114489,1.0,46.0,1.0,1.0,,3.0,3.0,1.0,5.0,5.397605346934028e-79,41487.417492,1.0,159.0,Male,Mexican American,High school / GED,Never married,,Born in 50 US states or DC
114491,1.0,63.0,4.0,4.0,,3.0,3.0,1.0,0.15,5042.12807,4806.585214,2.0,154.0,Male,Non-Hispanic Black,High school / GED,Never married,,Born in 50 US states or DC
114493,2.0,45.0,3.0,3.0,,4.0,2.0,1.0,0.56,36148.156654,33164.961408,2.0,149.0,Female,Non-Hispanic White,Some college / AA,Widowed / Divorced / Separated,,Born in 50 US states or DC
114497,1.0,56.0,3.0,3.0,,4.0,2.0,1.0,3.84,122517.780205,112864.686199,1.0,159.0,Male,Non-Hispanic White,Some college / AA,Widowed / Divorced / Separated,,Born in 50 US states or DC
114498,1.0,43.0,6.0,5.0,,5.0,1.0,2.0,1.38,12597.413475,11583.108222,1.0,160.0,Male,Non-Hispanic Asian,College graduate or above,Married / Living with partner,,Born in Mexico
114499,2.0,65.0,1.0,1.0,,2.0,1.0,2.0,,6377.338409,6111.050659,2.0,161.0,Female,Mexican American,9-11th grade,Married / Living with partner,,Born in Mexico
114505,2.0,41.0,6.0,5.0,2.0,3.0,1.0,2.0,1.49,19231.164001,17692.437547,1.0,166.0,Female,Non-Hispanic Asian,High school / GED,Married / Living with partner,Not pregnant,Born in Mexico
114507,2.0,46.0,1.0,1.0,,1.0,1.0,2.0,0.64,17238.132076,17408.38394,2.0,160.0,Female,Mexican American,Less than 9th grade,Married / Living with partner,,Born in Mexico
114510,2.0,32.0,2.0,2.0,2.0,3.0,3.0,2.0,,52292.659332,49469.933299,2.0,149.0,Female,Other Hispanic,High school / GED,Never married,Not pregnant,Born in Mexico
114511,2.0,40.0,4.0,4.0,3.0,3.0,1.0,2.0,,5.397605346934028e-79,26825.36038,1.0,159.0,Female,Non-Hispanic Black,High school / GED,Married / Living with partner,Cannot determine,Born in Mexico
114512,2.0,30.0,4.0,4.0,2.0,3.0,1.0,1.0,0.27,8314.594969,8006.697221,1.0,150.0,Female,Non-Hispanic Black,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114513,2.0,27.0,3.0,3.0,3.0,5.0,1.0,1.0,0.73,5.397605346934028e-79,25919.862049,2.0,150.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Cannot determine,Born in 50 US states or DC
114514,1.0,29.0,4.0,4.0,,2.0,3.0,1.0,1.4,20340.940732,19156.95455,2.0,165.0,Male,Non-Hispanic Black,9-11th grade,Never married,,Born in 50 US states or DC
114519,1.0,50.0,6.0,5.0,,5.0,1.0,2.0,4.9,7150.023281,7017.091652,1.0,161.0,Male,Non-Hispanic Asian,College graduate or above,Married / Living with partner,,Born in Mexico
114520,2.0,43.0,4.0,4.0,2.0,3.0,1.0,1.0,1.61,11387.794488,10926.642369,1.0,150.0,Female,Non-Hispanic Black,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
114521,2.0,54.0,6.0,5.0,,4.0,1.0,2.0,2.85,21251.520537,19320.971063,1.0,161.0,Female,Non-Hispanic Asian,Some college / AA,Married / Living with partner,,Born in Mexico
114523,2.0,38.0,1.0,1.0,2.0,1.0,1.0,2.0,1.49,12743.477615,12154.842613,1.0,151.0,Female,Mexican American,Less than 9th grade,Married / Living with partner,Not pregnant,Born in Mexico
114525,2.0,19.0,4.0,4.0,,,,1.0,5.397605346934028e-79,5.397605346934028e-79,4226.043064,2.0,167.0,Female,Non-Hispanic Black,,,,Born in 50 US states or DC
114527,2.0,55.0,2.0,2.0,,3.0,1.0,2.0,2.61,26723.772274,24536.711851,1.0,156.0,Female,Other Hispanic,High school / GED,Married / Living with partner,,Born in Mexico
114530,2.0,52.0,6.0,5.0,,4.0,1.0,2.0,1.17,16608.977949,14315.190388,1.0,160.0,Female,Non-Hispanic Asian,Some college / AA,Married / Living with partner,,Born in Mexico
114531,2.0,29.0,4.0,4.0,1.0,4.0,3.0,1.0,,2813.489582,2592.462662,2.0,155.0,Female,Non-Hispanic Black,Some college / AA,Never married,"Yes, pregnant",Born in 50 US states or DC
114533,2.0,23.0,3.0,3.0,2.0,3.0,3.0,1.0,,86014.706484,80356.697969,2.0,149.0,Female,Non-Hispanic White,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
114536,2.0,28.0,4.0,4.0,2.0,5.0,3.0,1.0,4.98,23582.729378,22356.539874,1.0,170.0,Female,Non-Hispanic Black,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
114538,2.0,46.0,3.0,3.0,,5.0,1.0,1.0,5.0,178932.445893,165809.308492,2.0,162.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,,Born in 50 US states or DC
114542,2.0,45.0,3.0,3.0,,2.0,2.0,1.0,0.72,18666.08096,15120.236855,2.0,151.0,Female,Non-Hispanic White,9-11th grade,Widowed / Divorced / Separated,,Born in 50 US states or DC
114543,1.0,32.0,3.0,3.0,,4.0,3.0,1.0,1.98,180484.883249,161268.680034,2.0,162.0,Male,Non-Hispanic White,Some college / AA,Never married,,Born in 50 US states or DC
114546,2.0,45.0,1.0,1.0,,2.0,1.0,1.0,1.66,15284.865975,15257.439617,1.0,168.0,Female,Mexican American,9-11th grade,Married / Living with partner,,Born in 50 US states or DC
114547,1.0,64.0,3.0,3.0,,4.0,2.0,1.0,1.65,11347.621654,10857.383778,2.0,150.0,Male,Non-Hispanic White,Some college / AA,Widowed / Divorced / Separated,,Born in 50 US states or DC
114548,1.0,46.0,3.0,3.0,,4.0,1.0,1.0,,25546.860517,23293.219348,2.0,150.0,Male,Non-Hispanic White,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
